"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500038";"FILTRO REFRIGERAÇÃO";"FILTRO REFRIGERAÇÃO, MATERIAL CORPO MICROFIBRA DE VIDRO, TIPO ABSOLUTOPLISSADO, APLICAÇÃO SISTEMA DE AR CENTRAL, REFERÊNCIA CLASSE H13, DIMENSÕES305 X 610 X 78 MM";"4";"299,51"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500042";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"656,66"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500018";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL ENCARTONADO C/MOLDURA DE PAPELÃO REFORÇADOCOM TE L, APLICAÇÃO DESCONTAMINADOR DE AR, DIMENSÕES 305 X 610 X 25 MM, MEIOFILTRANTE FIBRAS DE ALGODÃO E FIBRAS SINTÉTICAS, REFERÊNCIA CLASSE G4";"24";"12,44"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500029";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"10";"161,66"
"46000";"Ministério da Gestão e da Inovação em Ser";"170085";"SUPERINTENDENCIA REG.ADM.DO MGI-MINAS GERAIS";"000482025";"1700850600069202500001";"MANUTENÇÃO / REFORMA PREDIAL";"MANUTENÇÃO / REFORMA PREDIAL - MANUTENÇÃO / REFORMA PREDIAL";"6";"58628,74"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500003";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"80";"218,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500010";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL MANTA PLISSADA, APLICAÇÃO CABINES DESEGURANÇA, CARACTERÍSTICAS ADICIONAIS PRÉ FILTRO, CLASSE G3, DIMENSÕES 495 X495 X 45 MM";"95";"14,74"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500023";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"10";"218,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500016";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL ENCARTONADO C/MOLDURA DE PAPELÃO REFORÇADOCOM TE L, APLICAÇÃO DESCONTAMINADOR DE AR, DIMENSÕES 594 X 594 X 48 MM, MEIOFILTRANTE FIBRAS DE ALGODÃO E FIBRAS SINTÉTICAS, REFERÊNCIA CLASSE G4";"3";"33,82"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500009";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"60";"119,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500030";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL PLISSADOS EM MOLDURA DE ALUMÍNIO ANODIZADO,APLICAÇÃO CAPELA FLUXO LAMINAR, CARACTERÍSTICAS ADICIONAIS FILTRO HEPA H14,MEIO FILTRANTE PAPEL DE MICROFIBRA DE VIDRO EM FORMA PLISSADA";"4";"818,22"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500032";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"119,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500032";"FILTRO REFRIGERAÇÃO";"FILTRO REFRIGERAÇÃO, MATERIAL CORPO MICROFIBRA DE VIDRO, TIPO ABSOLUTO RÍGIDOEM 5 CUNHAS, APLICAÇÃO SISTEMA DE AR CENTRAL, REFERÊNCIA CLASSE H14, DIMENSÕES305 X 610 X 292 MM";"6";"626,47"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500037";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"121,00"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500014";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL PLISSADOS MONTADAS EM MOLDURA DE PAPELKRAFT, CARACTERÍSTICAS ADICIONAIS CLASSE DE FILTRAGEM: G4, DIMENSÕES 610 X 400X 25 MM, MEIO FILTRANTE FIBRAS SINTÉTICAS, REFERÊNCIA F70B35-2";"48";"14,74"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500033";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"121,00"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500023";"FILTRO SISTEMA REFRIGERAÇÃO/EXAUSTÃO";"FILTRO SISTEMA REFRIGERAÇÃO/EXAUSTÃO, MATERIAL ELEMENTO FILTRANTE MICROFIBRADE VIDRO, MATERIAL MOLDURA ALUMÍNIO, COMPRIMENTO 305 MM, LARGURA 305 MM,ESPESSURA 78 MM, APLICAÇÃO SISTEMA DE AR CENTRAL, CARACTERÍSTICAS ADICIONAISVEDAÇÃO EM GEL, TIPO CLASSE FILTRANTE: H14";"50";"187,76"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500010";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"60";"119,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500017";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL MANTA PLISSADA, APLICAÇÃO DESCONTAMINADORDE AR, CARACTERÍSTICAS ADICIONAIS PRÉ-FILTRO, DIMENSÕES 295 X 495 X 45 MM,REFERÊNCIA CLASSE G4";"5";"27,05"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500027";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"171,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500025";"FILTRO SISTEMA REFRIGERAÇÃO/EXAUSTÃO";"FILTRO SISTEMA REFRIGERAÇÃO/EXAUSTÃO, MATERIAL ELEMENTO FILTRANTE PAPEL DEMICROFIBRA DE VIDRO, MATERIAL MOLDURA CHAPA AÇO GALVANIZADO, COMPRIMENTO 1220MM, LARGURA 610 MM, ESPESSURA 149 MM, APLICAÇÃO CABINES DE SEGURANÇA, TIPOCLASSE FILTRANTE: H14";"4";"1053,15"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500038";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"656,66"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500024";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL PAPEL DE MICROFIBRA DE VIDRO PLISSADO,APLICAÇÃO CABINES DE SEGURANÇA, CARACTERÍSTICAS ADICIONAIS FILTRO HEPA H14,DIMENSÕES 610 X 610 X 78 MM";"40";"440,85"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500017";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"10";"120,00"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500011";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL ENCARTONADO REFORÇADO COM TELA, APLICAÇÃODESCONTAMINADOR DE AR, DIMENSÕES 600 X 540 X 48 MM, MEIO FILTRANTE FIBRASSINTÉTICAS COM MALHA NÃO ELÁSTICA, REFERÊNCIA CLASSE G3";"90";"14,74"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500011";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"60";"218,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500036";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL PLISSADOS EM MOLDURA DE ALUMÍNIO ANODIZADO,APLICAÇÃO CAPELA FLUXO LAMINAR, CARACTERÍSTICAS ADICIONAIS FILTRO HEPA H14,MEIO FILTRANTE PAPEL DE MICROFIBRA DE VIDRO EM FORMA PLISSADA";"4";"154,77"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500039";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"85,00"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500026";"FILTRO SISTEMA REFRIGERAÇÃO/EXAUSTÃO";"FILTRO SISTEMA REFRIGERAÇÃO/EXAUSTÃO, MATERIAL ELEMENTO FILTRANTE PAPEL DEMICROFIBRA DE VIDRO, MATERIAL MOLDURA CHAPA AÇO GALVANIZADO, COMPRIMENTO 610MM, LARGURA 305 MM, ESPESSURA 149 MM, APLICAÇÃO SISTEMA DE VENTILAÇÃO EM GERAL, CARACTERÍSTICAS ADICIONAIS PLANO VAZÃO 740 M3/H, TIPO CLASSE FILTRANTE: H14";"4";"453,21"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500040";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"119,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500042";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL PAPEL DE MICROFIBRA DE VIDRO PLISSADO,APLICAÇÃO CABINES DE SEGURANÇA, CARACTERÍSTICAS ADICIONAIS FILTRO HEPA H14,DIMENSÕES 610 X 610 X 78 MM";"11";"910,36"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500018";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"10";"120,00"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500027";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL PAPEL DE MICROFIBRA DE VIDRO PLISSADO,APLICAÇÃO CABINES DE SEGURANÇA, CARACTERÍSTICAS ADICIONAIS FILTRO HEPA H14,DIMENSÕES 915 X 640 X 149 MM";"3";"838,40"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500008";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"120";"118,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500009";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL ENCARTONADO REFORÇADO COM TELA, APLICAÇÃODESCONTAMINADOR DE AR, DIMENSÕES 600 X 540 X 48 MM, MEIO FILTRANTE FIBRASSINTÉTICAS COM MALHA NÃO ELÁSTICA, REFERÊNCIA CLASSE G3";"75";"16,77"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500013";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"10";"237,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500035";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL PLISSADOS EM MOLDURA DE ALUMÍNIO ANODIZADO,APLICAÇÃO CAPELA FLUXO LAMINAR, CARACTERÍSTICAS ADICIONAIS FILTRO HEPA H14,MEIO FILTRANTE PAPEL DE MICROFIBRA DE VIDRO EM FORMA PLISSADA";"2";"299,51"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500019";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"10";"218,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500037";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL PLISSADOS EM MOLDURA DE ALUMÍNIO ANODIZADO,APLICAÇÃO CAPELA FLUXO LAMINAR, CARACTERÍSTICAS ADICIONAIS FILTRO HEPA H14,MEIO FILTRANTE PAPEL DE MICROFIBRA DE VIDRO EM FORMA PLISSADA";"2";"399,76"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500002";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"80";"128,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500022";"FILTRO REFRIGERAÇÃO";"FILTRO REFRIGERAÇÃO, MATERIAL CORPO MICROFIBRA DE VIDRO, TIPO ABSOLUTO,APLICAÇÃO MÁQUINA DE REFRIGERAÇÃO, CARACTERÍSTICAS ADICIONAIS GRAÚ TÉRMICO:100ºC. MEIO FILTRANTE PLISSADO, REFERÊNCIA EUROVENT EN1822, DIMENSÕES 535 X535 X 78 MM";"4";"465,58"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500014";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"10";"154,66"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500015";"FILTRO PURIFICAÇÃO DE AR";"FILTRO PURIFICAÇÃO DE AR, MATERIAL ENCARTONADO C/MOLDURA DE PAPELÃO REFORÇADOCOM TE L, APLICAÇÃO DESCONTAMINADOR DE AR, DIMENSÕES 610 X 610 X 25 MM, MEIOFILTRANTE FIBRAS DE ALGODÃO E FIBRAS SINTÉTICAS, REFERÊNCIA CLASSE G4";"2";"14,61"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500006";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"120";"118,33"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500020";"FILTRO REFRIGERAÇÃO";"FILTRO REFRIGERAÇÃO, TIPO ABSOLUTO PLANO, MATERIAL CORPO MICROFIBRA DE VIDRO,REFERÊNCIA CLASSE H13, DIMENSÕES 305 X 305 X 149 CM, APLICAÇÃO SISTEMA DE ARCENTRAL";"4";"236,19"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500021";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"10";"121,66"
"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"000482025";"1132020590057202500021";"FILTRO SISTEMA REFRIGERAÇÃO/EXAUSTÃO";"FILTRO SISTEMA REFRIGERAÇÃO/EXAUSTÃO, MATERIAL ELEMENTO FILTRANTE MICROFIBRADE VIDRO, MATERIAL MOLDURA ALUMÍNIO, COMPRIMENTO 457 MM, LARGURA 457 MM,ESPESSURA 78 MM, APLICAÇÃO SISTEMA DE AR CENTRAL, CARACTERÍSTICAS ADICIONAISVEDAÇÃO EM GEL, TIPO CLASSE FILTRANTE: H14";"32";"353,27"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500022";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"10";"121,66"
"26245";"Universidade Federal do Rio de Janeiro";"153115";"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";"000482025";"1531150500006202300001";"MICROCOMPUTADOR";"MICROCOMPUTADOR, MEMÓRIA RAM SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR 4 A 8, ARMAZENAMENTO HDD SEM DISCO HDD GB, ARMAZENAMENTO SSD SUPERIOR A 500, MONITOR 21 A 29 POL, COMPONENTES ADICIONAIS COM TECLADO E MOUSE, SISTEMA OPERACIONAL PROPRIETÁRIO, GARANTIA ON SITE SUPERIOR A 36 MESES, GABINETE TORRE";"35";"4765,22"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500007";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"120";"219,33"
"26245";"Universidade Federal do Rio de Janeiro";"153115";"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";"000482025";"1531150500006202300001";"MICROCOMPUTADOR";"MICROCOMPUTADOR, MEMÓRIA RAM SUPERIOR A 8 GB, NÚCLEOS POR PROCESSADOR 4 A 8, ARMAZENAMENTO HDD SEM DISCO HDD GB, ARMAZENAMENTO SSD SUPERIOR A 500, MONITOR 21 A 29 POL, COMPONENTES ADICIONAIS COM TECLADO E MOUSE, SISTEMA OPERACIONAL PROPRIETÁRIO, GARANTIA ON SITE SUPERIOR A 36 MESES, GABINETE TORRE";"35";"4765,22"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500041";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"121,00"
"52121";"Comando do Exército";"160324";"INSTITUTO DE BIOLOGIA DO EXERCITO";"000482025";"1603240590008202500094";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 3";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 3, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE INIBIDOR C1, MÉTODO IMUNOTURBIDIMETRIA, APRESENTAÇÃO TESTE";"1000";"66,87"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500065";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"85,00"
"52121";"Comando do Exército";"160324";"INSTITUTO DE BIOLOGIA DO EXERCITO";"000482025";"1603240590008202500095";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 6";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 6, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE 1 QUANTITATIVO DE ATIVIDADE DE COMPLEMENTO TOTAL, MÉTODO 1 COLORIMÉTRICO, APRESENTAÇÃO 1 TESTE";"1000";"15,90"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500025";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"87,66"
"52121";"Comando do Exército";"160324";"INSTITUTO DE BIOLOGIA DO EXERCITO";"000482025";"1603240590008202500096";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 7";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 7, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE CISTATINA C, MÉTODO IMUNOTURBIDIMETRIA, APRESENTAÇÃO TESTE";"1000";"39,29"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500005";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"120";"118,33"
"52121";"Comando do Exército";"160324";"INSTITUTO DE BIOLOGIA DO EXERCITO";"000482025";"1603240590008202500093";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 4";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 4, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO CADEIA LEVE LAMBDA, MÉTODO IMUNOTURBIDIMETRIA, APRESENTAÇÃO TESTE";"1000";"117,92"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500036";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"119,33"
"52121";"Comando do Exército";"160324";"INSTITUTO DE BIOLOGIA DO EXERCITO";"000482025";"1603240590008202500092";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 4";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 4, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO CADEIA LEVE KAPPA, MÉTODO IMUNOTURBIDIMETRIA, APRESENTAÇÃO TESTE";"1000";"117,65"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500034";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"15";"656,66"
"52121";"Comando do Exército";"160065";"COMANDO DA 11A. REGIAO MILITAR";"000482025";"1600650590003202500029";"PEIXE IN NATURA";"PEIXE IN NATURA, VARIEDADE PESCADA AMARELA, TIPO CORTE FILÉ, APRESENTAÇÃO SEM PELE, ESTADO DE CONSERVAÇÃO CONGELADO(A)";"42000";"37,90"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"000482025";"1200720590097202500004";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"MANUTENÇÃO E REPARO DE MÁQUINA AGRÍCOLA MOTORIZADA";"80";"161,00"
