"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"002592025";"Objeto: AQUISIÇÃO DE EQUIPAMENTOS AUDIOVISUAIS PARA O CAMPUS JOINVILLE DO IFSC.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26438";"Instituto Federal de Educação, Ciência e T";"158516";"INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC";"19/12/2025";"16/01/2026";"02/01/2026";"02/01/2027";"10592584000276";"CONTROLE SERVICOS E COMERCIO DE INFORMATICA LTDA";"15277,8000";"15277,8000";"900082024";"";"";"";""
"000062026";"Objeto: AQUISIÇÃO DE ALIMENTOS VARIADOS E SEGUROS, PARA ATENDER AS DEMANDAS DO CURSO TÉCNICO EM ALIMENTOS E DO CURSO SUPERIOR EM ENGENHARIA DE ALIMENTOS, NA REALIZAÇÃO DE DIVERSAS AULAS PRÁTICAS, PROJETOS DE PESQUISA E EXTENSÃO; BEM COMO PARA ATENDER O FORNECIMENTO DA MERENDA ESCOLAR DO IFBA/CAMPUS BARREIRAS";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26427";"Instituto Federal de Educação, Ciência e T";"158404";"INST. FED. DA BAHIA/CAMPUS BARREIRAS";"15/01/2026";"16/01/2026";"15/01/2026";"15/01/2027";"14803944000101";"KLD COMERCIO E TRANSPORTES LTDA";"3673,1200";"3673,1200";"-3";"";"";"";""
"000512025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO PARA AQUISIÇÃO DE GÊNEROS DE ALIMENTAÇÃO DO QUANTITATIVO DE SUBSISTÊNCIA (QS), NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160065";"COMANDO DA 11A. REGIAO MILITAR";"30/12/2025";"12/01/2026";"30/12/2025";"29/12/2026";"59553839000108";"GABBA DISTRIBUIDORA LTDA";"1118320,0000";"1118320,0000";"-3";"";"";"";""
"000122025";"Objeto: CONTRATAÇÃO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR, PARA ALUNOS DA REDE DE EDUCAÇÃO BÁSICA PÚBLICA, VERBA FNDE/PNAE, SEMESTRE DE 2025, DESCRITOS NO QUADRO PREVISTO NA CLÁUSULA QUARTA, TODOS DE ACORDO COM A CHAMADA PÚBLICA Nº 05/2025, O QUAL FICA FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDENTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO - DOCE TIPO BANANINHA";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26413";"Instituto Federal de Educação, Ciência e T";"158312";"INST.FED.TRIANGULO MINEIRO/CAMPUS UBERLANDIA";"19/12/2025";"21/01/2026";"19/12/2025";"19/12/2026";"38241475000142";"COOPERATIVA DA AGRICULTURA CAMPONESA DA REGIAO METROPOLITANA DE BELO HORIZONTE COOPERANA";"21000,0000";"21000,0000";"-3";"";"";"";""
"023022025";"Objeto: CREDENCIAMENTO DE PESSOAS JURÍDICAS, DENOMINADAS IMOBILIÁRIAS, EM CARÁTER TEMPORÁRIO E SEM EXCLUSIVIDADE, PARA A PRESTAÇÃO DOS SERVIÇOS DE INTERMEDIAÇÃO NAS VENDAS DAS UNIDADES HABITACIONAIS REMANESCENTES DO EMPREENDIMENTO MONTE VERDE, LOCALIZADO NA RUA PÉTALA MISTERIOSA, QUADRA F, ÁREA 20-A, BAIRRO ESTRELA SUL, JUIZ DE FORA/MG, CONSOANTE ESTABELECIDO NO EDITAL DE CREDENCIAMENTO Nº 91010/2025";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"27201";"Fundação Habitacional do Exército";"168001";"FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO";"04/12/2025";"14/01/2026";"04/12/2025";"03/12/2026";"29536246000164";"SELECT IMOVEIS LTDA";"0,0100";"0,0100";"-3";"";"";"";""
"000022026";"Objeto: GARANTIR, AOS MILITARES DA ATIVA, DA RESERVA OU REFORMADOS, PENSIONISTAS E SEUS DEPENDENTES E SERVIDORES CIVIS DO EXÉRCITO BRASILEIRO (ATIVOS E INATIVOS) E DEPENDENTES DIRETOS E INDIRETOS, NAS CONDIÇÕES ESPECIFICADAS EM INSTRUMENTO DE CONTRATO E NO EDITAL DE CREDENCIAMENTO, POR INTERMÉDIO DE CLÍNICA MÉDICA ESPECIALIZADA A PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR E AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE EXAMES COMPLEMENTARES E DE PROCEDIMENTOS CIRÚRGICOS, NA ÁREA DE OFTALMOLOGIA";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160411";"7 BATALHAO DE INFANTARIA BLINDADO";"16/01/2026";"27/01/2026";"16/01/2026";"15/01/2035";"33418886000147";"AUGEN SERVICOS MEDICOS LTDA";"30000,0000";"30000,0000";"-3";"";"";"";""
"000172025";"Objeto: O OBJETO DO PRESENTE CONTRATO É A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS, DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL, PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR -PNAE, VISANDO ATENDER AS DEMANDAS DO IFES CAMPUS SANTA TERESA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26406";"Instituto Federal de Educação, Ciência e T";"158426";"INST.FED. ESPIRITO SANTO/CAMPUS SANTA TERESA";"22/12/2025";"09/01/2026";"22/12/2025";"22/12/2026";"04569747760";"ARLINDO HENKER";"13755,0000";"13755,0000";"-3";"";"";"";""
"000072026";"Objeto: AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ATENDIMENTO AO PROGRAMA DE ALIMENTAÇÃO ESCOLAR - PNAE, NO PERÍODO DE 6 (SEIS) MESES, A CONTAR DA DATA DA ASSINATURA DO CONTRATO, DE ACORDO COM A CHAMADA PÚBLICA N° 01/2025, O QUAL FICA FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDENTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"158284";"IFMA/CAMPUS B.DO CORDA";"12/01/2026";"29/01/2026";"12/01/2026";"12/07/2026";"62331344396";"ERISLANDIA SILVA RAMOS";"3390,0000";"3390,0000";"-3";"";"";"";""
"000032026";"Objeto: AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ATENDIMENTO AO PROGRAMA DE ALIMENTAÇÃO ESCOLAR - PNAE, NO PERÍODO DE 6 (SEIS) MESES, A CONTAR DA DATA DA ASSINATURA DO CONTRATO, DE ACORDO COM A CHAMADA PÚBLICA N° 01/2025, O QUAL FICA FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDENTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"158284";"IFMA/CAMPUS B.DO CORDA";"12/01/2026";"29/01/2026";"12/01/2026";"12/07/2026";"05273304342";"LAURISMAR GONCALVES FERNANDES";"4238,5000";"4238,5000";"-3";"";"";"";""
"000012026";"Objeto: AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DESTINADOS AO ATENDIMENTO DA ALIMENTAÇÃO ESCOLAR DOS ALUNOS DO IFCE CAMPUS CAUCAIA PARA O PERÍODO 2025/ 2026, TOTALIZANDO 200 DIAS LETIVOS, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26405";"Instituto Federal de Educação, Ciência e T";"158960";"CAMPUS CAUCAIA/IFCE";"15/01/2026";"19/01/2026";"15/01/2026";"15/01/2027";"57407742000153";"C M SILVA LTDA";"148625,4000";"148625,4000";"-3";"";"";"";""
"000012026";"Objeto: AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS COM FINS PARA ELABORAÇÃO DAS PREPARAÇÕES SERVIDAS AOS DISCENTES ASSISTIDOS PELO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE EM ATENDIMENTO À LEI Nº 11.947/2009 E NO INCISO II, ART. 7 DA RESOLUÇÃO CD/FNDE 06/2020";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26427";"Instituto Federal de Educação, Ciência e T";"158588";"INST. FED. DA BAHIA/CAMPUS JEQUIE";"06/01/2026";"08/01/2026";"08/01/2026";"08/01/2027";"08780818000186";"MARCIO CORDEIRO DE SOUSA LTDA";"6240,0000";"6240,0000";"-3";"";"";"";""
"000012026";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM OBRAS E SERVIÇOS DE ENGENHARIA PARA A EXECUÇÃO DA OBRA DE CONSTRUÇÃO DE VESTIÁRIOS NA UNIDADE 1 DA UFMS EM AQUIDAUANA/MS - CPAQ-1 (SETOR 11 - BLOCO 01), NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA. VINCULAM ESTA CONTRATAÇÃO, INDEPENDENTEMENTE DE TRANSCRIÇÃO: O TERMO DE REFERÊNCIA DIGITAL (6044547); O EDITAL DA LICITAÇÃO; A PROPOSTA DO CONTRATADO; EVENTUAIS ANEXOS DOS DOCUMENTOS SUPRACITADOS. O REGIME DE EXECUÇÃO É O DE EMPRE";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Gross";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"14/01/2026";"20/01/2026";"14/01/2026";"10/12/2026";"44961567000108";"PROJETONDO ARQUITETURA E CONSTRUCAO LTDA";"496410,0000";"496410,0000";"-3";"";"";"";""
"007182025";"Objeto: SERVIÇOS DE COLETA, TRANSPORTE E DISTRIBUIÇÃO DE ÁGUA POTÁVEL EM VEÍCULO APROPRIADO (CARRO-PIPA)";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160493";"CMDO DA 10ª RM - ER OP C PIPA/10ª RM";"20/10/2025";"26/01/2026";"20/10/2025";"27/02/2026";"08140915394";"ANTONIO VITOR DA SILVA MOTA";"81000,0000";"81000,0000";"-3";"";"";"";""
"000092026";"Objeto: AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ATENDIMENTO AO PROGRAMA DE ALIMENTAÇÃO ESCOLAR - PNAE, NO PERÍODO DE 6 (SEIS) MESES, A CONTAR DA DATA DA ASSINATURA DO CONTRATO, DE ACORDO COM A CHAMADA PÚBLICA N° 01/2025, O QUAL FICA FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDENTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"158284";"IFMA/CAMPUS B.DO CORDA";"12/01/2026";"29/01/2026";"12/01/2026";"12/07/2026";"92990207368";"SILVANA DE SOUSA SILVA ALVES";"2403,5000";"2403,5000";"-3";"";"";"";""
"000152026";"Objeto: AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DAAGRICULTURA FAMILIAR PARA ATENDIMENTO AO PROGRAMA DE ALIMENTAÇÃO ESCOLAR - PNAE, NO PERÍODO DE 6 (SEIS) MESES, A CONTAR DA DATA DA ASSINATURA DO CONTRATO, DE ACORDO COM A CHAMADA PÚBLICA N° 01/2025, O QUAL FICA FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDENTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"158284";"IFMA/CAMPUS B.DO CORDA";"12/01/2026";"29/01/2026";"12/01/2026";"12/07/2026";"01069183202";"LEIDIMAR DA SILVA DOS SANTOS";"5337,5000";"5337,5000";"-3";"";"";"";""
"000152025";"Objeto: CONTRATAÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO, HIPERCONVERGENTE NUTANIX, BEM COMO UMA SOLUÇÃO DE BACKUP, INCLUINDO LICENCIAMENTO, INSTALAÇÃO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS PARA ATENDIMENTO DAS NECESSIDADES DA INDUSTRIA DE MATERIAL BÉLICO DO BRASIL (IMBEL)";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168003";"INDUSTRIA DE MATERIAL BELICO DO BRASIL - UA";"09/12/2025";"12/01/2026";"09/12/2025";"08/12/2028";"74556069000132";"OST TECNOLOGIA LTDA";"807100,0000";"807100,0000";"-3";"";"";"";""
"000232025";"Objeto: CONTRATAÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE SUPORTE TÉCNICO E DO DIREITO DE ATUALIZAÇÃO DO SOFTWARE DE VIRTUALIZAÇÃO VMWARE VSPHERE FOUNDATION (VVF), OFICIAIS DO FABRICANTE, DO AMBIENTE DE PRODUÇÃO DA CGU NO MODELO DE SUBSCRIÇÃO, ATENDIMENTO 24 X 7, NOS TERMOS DA TABELA ABAIXO, CONFORME CONDIÇÕES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"37000";"Controladoria-Geral da União";"37000";"Controladoria-Geral da União - Unidades com ";"370003";"COORD-GERAL DE LICITACAO,CONTR.E DOCUMENTACAO";"31/12/2025";"05/01/2026";"31/12/2025";"31/12/2030";"74556069000132";"OST TECNOLOGIA LTDA";"2889600,0000";"2889600,0000";"-3";"";"";"";""
"000992025";"Objeto: CONTRATAÇÃO DE SERVIÇO DE OUTSOURCING DE IMPRESSÃO NA MODALIDADE FRANQUIA MENSAL DE PÁGINAS MAIS EXCEDENTE, COM FORNECIMENTO DE SOFTWARE DE GERENCIAMENTO DE COTAS, SEGURANÇA DE IMPRESSÃO CONTROLADA POR SENHA, MONITORAMENTO, GESTÃO E BILHETAGEM DE IMPRESSÃO, ACESSÓRIOS, SUPRIMENTOS, INSUMOS/CONSUMÍVEIS ORIGINAIS (TONER E OUTROS, EXCETO PAPEL), IMPRESSORAS NOVAS E ASSISTÊNCIA TÉCNICA/MANUTENÇÃO NOS LOCAIS DE INSTALAÇÃO (COM FORNECIMENTO DE PEÇAS E COMPONENTES), BEM COMO QUAISQUER OUTROS ELEMENTOS NECESSÁRIOS";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120625";"GRUPAMENTO DE APOIO DO DISTRITO FED";"19/12/2025";"07/01/2026";"19/12/2025";"19/12/2029";"12616019000146";"PONTOBIT SOLUCOES TECNOLOGICAS LTDA";"298358,4000";"298358,4000";"-3";"";"";"";""
"000322025";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, CÓPIA E DIGITALIZAÇÃO(OUTSOURCING DE IMPRESSÃO), INTEGRADA A SISTEMAS CORPORATIVOS E À REDE HFL, NA MODALIDADE FRANQUIA DE PÁGINAS MAIS EXCEDENTES, COMPREENDENDO A CESSÃO DE DIREITO DE USO DE EQUIPAMENTOS NOVOS E DE PRIMEIRO USO, INCLUINDO A MANUTENÇÃO PREVENTIVA E CORRETIVA, SUPORTE TÉCNICO, FORNECIMENTO DE PEÇAS E CONSUMÍVEIS NECESSÁRIOS(EXCETO PAPEL E OUTRAS MÍDIAS DE IMPRESSÃO) NECESSÁRIO A ESTE HOSPITAL FEDERAL DA LAGOA, NAS CO";"";"Sem Informação";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250105";"HOSPITAL FEDERAL DA LAGOA";"02/01/2026";"22/01/2026";"06/01/2026";"06/01/2027";"12616019000146";"PONTOBIT SOLUCOES TECNOLOGICAS LTDA";"169740,0000";"169740,0000";"-3";"";"";"";""
"002122025";"Objeto: É OBJETO DESTA CONTRATAÇÃO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR, PARA ALIMENTAÇÃO DE ALUNOS DA REDE DE EDUCAÇÃO BÁSICA PÚBLICA, EM ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE, VERBA FNDE / PNAE, ANO LETIVO 2025 - 2026, DESCRITOS NOS ITENS ENUMERADOS NA CLÁUSULA SEGUNDA, TODOS DE ACORDO COM A CHAMADA PÚBLICA Nº. 01/2025, O QUAL FICA FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDENTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"158354";"INST. FED. PIAUI/CAMPUS TERESINA ZONA SUL";"26/01/2026";"28/01/2026";"26/01/2026";"26/01/2027";"11535569000178";"ASSOCIACAO DOS PEQUENOS HORTICULTORES FAMILIARES DO POVOADO SOIM";"10267,9200";"10267,9200";"-3";"";"";"";""
"001112025";"Objeto: CREDENCIAMENTO DE OCS E PSA PARA PRESTAÇÃO DE SERVIÇOS COMPLEMENTARES DE ASSISTÊNCIA MÉDICO-HOSPITALAR, AMBULATORIAL, ATENDIMENTO DE EMERGÊNCIA/URGÊNCIA EM REGIME DE 24 (VINTE E QUATRO) HORAS DIÁRIAS, PRÉ-HOSPITALAR, ODONTOLÓGICA E DE REABILITAÇÃO AOS BENEFICIÁRIOS DO SISTEMA DE SAÚDE DO EXÉRCITO EM DOURADOS/MS, CONFORME EDITAL DE CREDENCIAMENTO Nº 01/2025 (65326.001045/2025-31).";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160149";"COMANDO 4 BRIGADA DE CAVALARIA MECANIZADA";"20/01/2026";"22/01/2026";"20/01/2026";"19/01/2036";"13625575000141";"COD - CENTRO OTORRINOLARINGOLOGICO DOURADOS LTDA";"12,6900";"12,6900";"-3";"";"";"";""
"002602025";"Objeto: PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICO HOSPITALAR NAS ESPECIALIDADES DE ALERGOLOGIA E IMUNOLOGIA (ADULTO E INFANTIL), OTORRINOLARINGOLOGIA (ADULTO E INFANTIL), INFECTOLOGIA (ADULTO), CARDIOLOGIA PEDIÁTRICA, PEDIATRIA GERAL, NEFROLOGIA PEDIÁTRICA, ENDOCRINOLOGIA (ADULTO) DERMATOLOGIA (ADULTO E INFANTIL), NEUROLOGIA (ADULTO) E GERIATRIA.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120628";"GRUPAMENTO DE APOIO DE BELEM";"23/12/2025";"14/01/2026";"14/01/2026";"14/01/2036";"20496666000190";"CONSULTORIOS ESPECIALIZADOS DE SERVICOS MEDICOS LTDA";"60000,0000";"60000,0000";"-3";"";"";"";""
"000712025";"Objeto: AQUISIÇÃO DE REAGENTES, SOB DEMANDA, PARA REALIZAÇÃO DE EXAMES PARA O SERVIÇO DE BACTERIOLOGIA, O QUAL INCLUI ALÉM DOS CONSUMÍVEIS, O FORNECIMENTO DOS EQUIPAMENTOS AUTOMATIZADOS, TOTALMENTE INTEGRADOS, ETIQUETADORAS, SISTEMA DE CONTROLE DE ESTOQUE, SISTEMA DE CONTROLE DE QUALIDADE E SISTEMA DE INTERFACEAMENTO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155902";"EBSERH CHC-UFPR";"30/12/2025";"02/01/2026";"05/01/2026";"05/01/2029";"05968582000118";"BRASIL CIENTIFICA - COMERCIO DE PRODUTOS PARA LABORATORIO LTDA";"20467,4400";"20467,4400";"-3";"";"";"";""
"005192025";"Objeto: O OBJETO DO PRESENTE TERMO DE CONTRATO É O FORNECIMENTO DE MICROCOMPUTADORES, COM GARANTIA E ASSISTÊNCIA TÉCNICA 'ON-SITE' PELO PERÍODO DE 60 (SESSENTA) MESES PARA MICROCOMPUTADORES PARA ATENDER AS NECESSIDADES DA UNIVERSIDADE DE BRASÍLIA - UNB, CONFORME CONDIÇÕES E ESPECIFICAÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA DO EDITAL PREGÃO ELETRÔNICO Nº 90203/2024.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26271";"Fundação Universidade de Brasília";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - UNB";"31/12/2025";"02/01/2026";"31/12/2025";"31/12/2026";"89237911028908";"GLOBAL DISTRIBUICAO DE BENS DE CONSUMO LTDA.";"2792000,0000";"2792000,0000";"902032024";"";"";"";""
"000012026";"Objeto: CONTRATAÇÃO DE SERVIÇOS COMUNS DE MANUTENÇÃO DE TELHADO DA UTRA CAMPINAS DA SFA-SP, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA";"";"Sem Informação";"Não se aplica";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"130067";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/SP";"10/01/2026";"13/01/2026";"10/01/2026";"10/01/2027";"26547715000152";"ARQUITETEBEM OBRAS LTDA";"40000,0000";"40000,0000";"-3";"";"";"";""
"001342025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE AQUISIÇÃO DE CAMINHÕES, ESCAVADEIRAS HIDRÁULICAS, MOTONIVELADORAS, RETROESCAVADEIRAS, TRATORES E IMPLEMENTOS AGRÍCOLAS, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"53000";"Ministério da Integração e do Desenvolvime";"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"31/12/2025";"05/01/2026";"31/12/2025";"31/12/2026";"77266575000185";"SARANDI TRATORES LTDA";"551250,0000";"551250,0000";"-3";"";"";"";""
"000022026";"Objeto: AQUISIÇÃO DE PEÇAS PARA O MOINHO GM 300 RETSCH.";"";"Sem Informação";"Não se aplica";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"130058";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/MG";"08/01/2026";"09/01/2026";"08/01/2026";"04/09/2026";"32449952000183";"VERDER SCIENTIFIC COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA.";"82302,0000";"82302,0000";"-3";"";"";"";""
"000022026";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS COMUNS DE AGENCIAMENTO DE VIAGENS, PARA ATENDER AO IFMT CAMPUS TANGARÁ DA SERRA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26414";"Instituto Federal de Educação, Ciência e T";"155094";"INST.FED.MATO GROSSO/CAMPUS TANGARA DA SERRA";"22/01/2026";"27/01/2026";"22/01/2026";"22/01/2027";"37297469000144";"ILO TRAVEL TURISMO LTDA";"31416,6800";"31416,6800";"-3";"";"";"";""
"000012026";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE MOTORISTA, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"130077";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/MT";"22/01/2026";"28/01/2026";"02/02/2026";"02/02/2027";"40165137000110";"JHONATHAN CRISTY QUEIROZ CARDOSO 11601577664";"372433,6200";"372433,6200";"-3";"";"";"";""
"000552025";"Objeto: SERVIÇO DE MANUTENÇÃO DO ALOJAMENTO FEMININO DO ARSENAL DE GUERRA DO RIO";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160285";"ARSENAL DE GUERRA DO RIO";"17/12/2025";"22/01/2026";"17/12/2025";"17/12/2026";"41569982000114";"CAMALEAO ENGENHARIA LTDA";"76495,9300";"76495,9300";"900022025";"";"";"";""
"000612025";"Objeto: SERVIÇO DE MANUTENÇÃO DO TELHADO DA COMPANHIA DE COMANDO E SERVIÇO ARSENAL DE GUERRA DO RIO";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160285";"ARSENAL DE GUERRA DO RIO";"29/12/2025";"05/01/2026";"29/12/2025";"29/12/2026";"41569982000114";"CAMALEAO ENGENHARIA LTDA";"123979,0200";"123979,0200";"900022025";"";"";"";""
"000602025";"Objeto: SERVIÇO DE MANUTENÇÃO DO ALOJAMENTO MASCULINO DOS OFICIAIS SUBALTERNOS DO ARSENAL DE GUERRA DO RIO";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160285";"ARSENAL DE GUERRA DO RIO";"23/01/2026";"27/01/2026";"23/01/2026";"23/01/2027";"41569982000114";"CAMALEAO ENGENHARIA LTDA";"114428,0100";"114428,0100";"900022025";"";"";"";""
"000522025";"Objeto: CONTRATAÇÃO SERVIÇO DE MANUTENÇÃO DO BANHEIRO DO ALOJAMENTO DOS SENTINELAS DA GUARDA DO ARSENAL DE GUERRA DO RIO";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160285";"ARSENAL DE GUERRA DO RIO";"26/01/2026";"29/01/2026";"26/01/2026";"26/01/2027";"41569982000114";"CAMALEAO ENGENHARIA LTDA";"62653,2300";"62653,2300";"900022025";"";"";"";""
"000562025";"Objeto: SERVIÇO DE MANUTENÇÃO DO BANHEIRO FEMININO DO 3º PISO DO PRÉDIO DO ARSENAL DE GUERRA DO RIO";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160285";"ARSENAL DE GUERRA DO RIO";"08/01/2026";"22/01/2026";"08/01/2026";"08/01/2027";"41569982000114";"CAMALEAO ENGENHARIA LTDA";"54158,3200";"54158,3200";"900022025";"";"";"";""
